,mean,cvar,min,max,mean_test,cvar_test,max_test
0,0.43177899718284607,1.9615533351898193,-0.007448429241776466,3.6727986335754395,0.4328712224960327,1.9942303895950317,3.7455101013183594
1,0.43340837955474854,1.8889557123184204,-0.01355503685772419,3.53432297706604,0.43481919169425964,1.9210363626480103,3.61218523979187
2,0.435520738363266,1.7943437099456787,-0.021431386470794678,3.3557333946228027,0.437338262796402,1.8255066871643066,3.4374232292175293
3,0.43811944127082825,1.679288625717163,-0.027835411950945854,3.1367714405059814,0.4403388202190399,1.7089542150497437,3.221946954727173
4,0.4409201145172119,1.5541425943374634,-0.03366672247648239,2.896167039871216,0.44360095262527466,1.582404613494873,2.9888925552368164
5,0.44380053877830505,1.4251468181610107,-0.03601827099919319,2.647169589996338,0.4469050168991089,1.4517805576324463,2.746394157409668
6,0.4462939202785492,1.3185131549835205,-0.03530329838395119,2.4257845878601074,0.44973301887512207,1.3431084156036377,2.5340747833251953
7,0.448322594165802,1.2464067935943604,-0.03510183095932007,2.2425456047058105,0.45203498005867004,1.2639169692993164,2.358631134033203
8,0.44976115226745605,1.2020599842071533,-0.03227100521326065,2.099102735519409,0.4536857306957245,1.2155956029891968,2.22733736038208
9,0.4507010579109192,1.1785613298416138,-0.031138062477111816,1.9944660663604736,0.45476678013801575,1.1895949840545654,2.135164499282837
10,0.4510938823223114,1.169297456741333,-0.02917015552520752,1.9375600814819336,0.45524412393569946,1.1777385473251343,2.084000825881958
11,0.45140552520751953,1.163827896118164,-0.0321015864610672,1.8856180906295776,0.4556286334991455,1.1693953275680542,2.0437493324279785
12,0.45120155811309814,1.161759376525879,-0.03177124261856079,1.8761491775512695,0.45547595620155334,1.1669886112213135,2.0429742336273193
13,0.45109987258911133,1.1602267026901245,-0.029795199632644653,1.8701417446136475,0.45534271001815796,1.1650248765945435,2.0389211177825928
14,0.45112499594688416,1.1582454442977905,-0.029796600341796875,1.854277491569519,0.4554036259651184,1.1622754335403442,2.024841547012329
15,0.4511652886867523,1.156532883644104,-0.029139064252376556,1.8451929092407227,0.45544546842575073,1.1598820686340332,2.015218734741211
16,0.4511471092700958,1.155159592628479,-0.03562454134225845,1.8357961177825928,0.4553527235984802,1.1587576866149902,2.0110363960266113
17,0.45110461115837097,1.1539340019226074,-0.0365290567278862,1.8359339237213135,0.45520341396331787,1.1575061082839966,2.009404420852661
18,0.4511130154132843,1.152296543121338,-0.033258065581321716,1.8297669887542725,0.4551236629486084,1.1557742357254028,2.003390073776245
19,0.45108845829963684,1.1509718894958496,-0.031254492700099945,1.8317433595657349,0.4549775719642639,1.1543885469436646,2.000612258911133
20,0.45112180709838867,1.149369478225708,-0.028179727494716644,1.8231956958770752,0.45497867465019226,1.1524964570999146,1.9927045106887817
21,0.4508497416973114,1.1486213207244873,-0.031953975558280945,1.8349671363830566,0.4548031687736511,1.1531225442886353,2.011486768722534
22,0.4511573016643524,1.1462571620941162,-0.03383775055408478,1.8116588592529297,0.4551941454410553,1.1497626304626465,1.9837753772735596
