,mean,cvar,min,max,Q_0,mean_test,max_test,cvar_test
139,0.4546765781401719,0.8491387329281399,-0.02011568882293549,1.0383937926146318,[1.0573423],0.4601910007276707,1.2128955926030027,0.8672265956427349
140,0.4548978864641372,0.8477890638862013,-0.01782306205510864,1.041300418894215,[1.043795],0.46038787255251,1.1891699629030965,0.8647848605002502
141,0.4543915310531314,0.8341657146114566,-0.014395800964584787,1.0033384807109973,[1.0309078],0.45965912775091394,1.2129026733496109,0.8525184672629668
142,0.45457129598076323,0.8309460913320664,-0.011814278963709818,1.0071459666677425,[1.025764],0.45979457833507326,1.1920439150330884,0.8487820393054294
143,0.45436596146405395,0.8232615793951998,-0.008949832314556844,0.9874863787907365,[1.0447712],0.4594437575818961,1.1965845628465104,0.8412278449991868
144,0.4549979391690168,0.8265158338217892,-0.008205760747480528,1.0181226039667333,[1.0377853],0.46018799223885476,1.1465829196076118,0.8430434261629223
145,0.4543486174040132,0.8126391740114937,-0.00504688600187278,0.9703895376600613,[1.0205894],0.45925962780833074,1.179592153300956,0.8298539038620006
146,0.4549121278146732,0.8138261910372185,-0.00409758527404111,0.9967866264424095,[0.99144006],0.45991555745265816,1.134854986484167,0.8301494185270463
147,0.4549642494431889,0.8088327287446393,-0.0021483559114480466,0.9908321823746244,[0.99456584],0.45988799258662094,1.122693479685533,0.8246069821140971
148,0.45493383884358674,0.8029952467226681,0.0003309353498579526,0.980616099827287,[0.98798907],0.45973538821798626,1.1167608621505245,0.8183406713499479
149,0.4550236927767596,0.7994599756512154,0.0024499400408068694,0.978049072577711,[0.9800272],0.4597519715815695,1.1041495898417168,0.8143470652171826
150,0.45482713655961216,0.7915180675624869,0.004743651049234021,0.956631672477981,[0.979611],0.4593797835005124,1.1087947643113911,0.8060320739628594
151,0.45527754721765534,0.793271886429348,0.005025596752564088,0.976256859533406,[0.9761356],0.4599144670656746,1.0738379745820046,0.8072595574340852
152,0.454699464377574,0.7806067008442651,0.007595449134286891,0.9355176731008813,[0.9610598],0.4590013877856829,1.1024668403774176,0.79507853656531
